regeshengen@MSVirtualMachine-1:~$ sudo docker service logs --since 5m --timestamps mystack_user-publication-service
2025-11-21T10:54:44.511141898Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Metadados da imagem extraídos com sucesso. Tags encontradas: 134 | RequestId: 9ac8ab47-b6c0-4474-9765-bad9217cdca2
2025-11-21T10:54:44.511162900Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Buscando dados do usuário em: http://user-auth-service:8080/api/v1/uuid/a3b8d4f6-7e1c-4b9a-9d0f-2c5e1a8b7c6d | RequestId: 9ac8ab47-b6c0-4474-9765-bad9217cdca2
2025-11-21T10:54:44.518277080Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Dados do usuário recebidos: admin | RequestId: 9ac8ab47-b6c0-4474-9765-bad9217cdca2
2025-11-21T10:54:44.518293487Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Enviando payload combinado para o serviço Node.js em: http://get-data:8083/process-java-payload | RequestId: 9ac8ab47-b6c0-4474-9765-bad9217cdca2
2025-11-21T10:54:44.537507813Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Resposta do serviço Node.js recebida. Status: 200 OK | RequestId: 9ac8ab47-b6c0-4474-9765-bad9217cdca2
2025-11-21T10:54:44.620544284Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Recebido upload. Título original: Publication title | RequestId: 2b47d0c4-2831-4357-a794-0084fe985b83
2025-11-21T10:54:44.622650768Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Metadados da imagem extraídos com sucesso. Tags encontradas: 134 | RequestId: 2b47d0c4-2831-4357-a794-0084fe985b83
2025-11-21T10:54:44.623566027Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Buscando dados do usuário em: http://user-auth-service:8080/api/v1/uuid/a3b8d4f6-7e1c-4b9a-9d0f-2c5e1a8b7c6d | RequestId: 2b47d0c4-2831-4357-a794-0084fe985b83
2025-11-21T10:54:44.627342548Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Dados do usuário recebidos: admin | RequestId: 2b47d0c4-2831-4357-a794-0084fe985b83
2025-11-21T10:54:44.627594782Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Enviando payload combinado para o serviço Node.js em: http://get-data:8083/process-java-payload | RequestId: 2b47d0c4-2831-4357-a794-0084fe985b83
2025-11-21T10:54:44.649050278Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Resposta do serviço Node.js recebida. Status: 200 OK | RequestId: 2b47d0c4-2831-4357-a794-0084fe985b83
2025-11-21T10:54:45.609246307Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Recebido upload. Título original: Publication title | RequestId: 3d69a9c1-cf4a-431d-a266-8d85c89f3e1f
2025-11-21T10:54:45.611522435Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Metadados da imagem extraídos com sucesso. Tags encontradas: 134 | RequestId: 3d69a9c1-cf4a-431d-a266-8d85c89f3e1f
2025-11-21T10:54:45.612250848Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Buscando dados do usuário em: http://user-auth-service:8080/api/v1/uuid/a3b8d4f6-7e1c-4b9a-9d0f-2c5e1a8b7c6d | RequestId: 3d69a9c1-cf4a-431d-a266-8d85c89f3e1f
2025-11-21T10:54:45.619175754Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Dados do usuário recebidos: admin | RequestId: 3d69a9c1-cf4a-431d-a266-8d85c89f3e1f
2025-11-21T10:54:45.619191604Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Enviando payload combinado para o serviço Node.js em: http://get-data:8083/process-java-payload | RequestId: 3d69a9c1-cf4a-431d-a266-8d85c89f3e1f
2025-11-21T10:54:45.634833424Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Resposta do serviço Node.js recebida. Status: 200 OK | RequestId: 3d69a9c1-cf4a-431d-a266-8d85c89f3e1f
2025-11-21T10:54:45.638905005Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Recebido upload. Título original: Publication title | RequestId: f398104a-5660-49b0-9f9a-fd1ce0656014
2025-11-21T10:54:45.641116612Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Metadados da imagem extraídos com sucesso. Tags encontradas: 134 | RequestId: f398104a-5660-49b0-9f9a-fd1ce0656014
2025-11-21T10:54:45.641225330Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Buscando dados do usuário em: http://user-auth-service:8080/api/v1/uuid/a3b8d4f6-7e1c-4b9a-9d0f-2c5e1a8b7c6d | RequestId: f398104a-5660-49b0-9f9a-fd1ce0656014
2025-11-21T10:54:45.647690978Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Dados do usuário recebidos: admin | RequestId: f398104a-5660-49b0-9f9a-fd1ce0656014
2025-11-21T10:54:45.647706561Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Enviando payload combinado para o serviço Node.js em: http://get-data:8083/process-java-payload | RequestId: f398104a-5660-49b0-9f9a-fd1ce0656014
2025-11-21T10:54:45.687088127Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Recebido upload. Título original: Publication title | RequestId: 3edf859a-9e07-4539-bbef-2b840b86ad2e
2025-11-21T10:54:45.687577635Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Resposta do serviço Node.js recebida. Status: 200 OK | RequestId: f398104a-5660-49b0-9f9a-fd1ce0656014
2025-11-21T10:54:45.693084582Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Metadados da imagem extraídos com sucesso. Tags encontradas: 134 | RequestId: 3edf859a-9e07-4539-bbef-2b840b86ad2e
2025-11-21T10:54:45.693540165Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Buscando dados do usuário em: http://user-auth-service:8080/api/v1/uuid/a3b8d4f6-7e1c-4b9a-9d0f-2c5e1a8b7c6d | RequestId: 3edf859a-9e07-4539-bbef-2b840b86ad2e
2025-11-21T10:54:45.703009095Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Dados do usuário recebidos: admin | RequestId: 3edf859a-9e07-4539-bbef-2b840b86ad2e
2025-11-21T10:54:45.703024283Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Enviando payload combinado para o serviço Node.js em: http://get-data:8083/process-java-payload | RequestId: 3edf859a-9e07-4539-bbef-2b840b86ad2e
2025-11-21T10:54:45.726440175Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Resposta do serviço Node.js recebida. Status: 200 OK | RequestId: 3edf859a-9e07-4539-bbef-2b840b86ad2e
2025-11-21T10:54:46.596393251Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Recebido upload. Título original: Publication title | RequestId: bde0ef99-94dc-41b8-a1c3-4f36dfdc7e0e
2025-11-21T10:54:46.600287020Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Metadados da imagem extraídos com sucesso. Tags encontradas: 134 | RequestId: bde0ef99-94dc-41b8-a1c3-4f36dfdc7e0e
2025-11-21T10:54:46.600294736Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Buscando dados do usuário em: http://user-auth-service:8080/api/v1/uuid/a3b8d4f6-7e1c-4b9a-9d0f-2c5e1a8b7c6d | RequestId: bde0ef99-94dc-41b8-a1c3-4f36dfdc7e0e
2025-11-21T10:54:46.610515711Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Dados do usuário recebidos: admin | RequestId: bde0ef99-94dc-41b8-a1c3-4f36dfdc7e0e
2025-11-21T10:54:46.610531944Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Enviando payload combinado para o serviço Node.js em: http://get-data:8083/process-java-payload | RequestId: bde0ef99-94dc-41b8-a1c3-4f36dfdc7e0e
2025-11-21T10:54:46.616984890Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Recebido upload. Título original: Publication title | RequestId: 95d1364c-a125-4a37-95eb-3063471ca66e
2025-11-21T10:54:46.629511379Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Metadados da imagem extraídos com sucesso. Tags encontradas: 134 | RequestId: 95d1364c-a125-4a37-95eb-3063471ca66e
2025-11-21T10:54:46.629526482Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Buscando dados do usuário em: http://user-auth-service:8080/api/v1/uuid/a3b8d4f6-7e1c-4b9a-9d0f-2c5e1a8b7c6d | RequestId: 95d1364c-a125-4a37-95eb-3063471ca66e
2025-11-21T10:54:46.633768782Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Dados do usuário recebidos: admin | RequestId: 95d1364c-a125-4a37-95eb-3063471ca66e
2025-11-21T10:54:46.633922754Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Enviando payload combinado para o serviço Node.js em: http://get-data:8083/process-java-payload | RequestId: 95d1364c-a125-4a37-95eb-3063471ca66e
2025-11-21T10:54:46.649797943Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Resposta do serviço Node.js recebida. Status: 200 OK | RequestId: bde0ef99-94dc-41b8-a1c3-4f36dfdc7e0e
2025-11-21T10:54:46.656011068Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Resposta do serviço Node.js recebida. Status: 200 OK | RequestId: 95d1364c-a125-4a37-95eb-3063471ca66e
2025-11-21T10:54:47.580166817Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Recebido upload. Título original: Publication title | RequestId: c797733d-5033-4c9d-99d9-dacc3af748f9
2025-11-21T10:54:47.580182400Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Metadados da imagem extraídos com sucesso. Tags encontradas: 134 | RequestId: c797733d-5033-4c9d-99d9-dacc3af748f9
2025-11-21T10:54:47.580186775Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Buscando dados do usuário em: http://user-auth-service:8080/api/v1/uuid/a3b8d4f6-7e1c-4b9a-9d0f-2c5e1a8b7c6d | RequestId: c797733d-5033-4c9d-99d9-dacc3af748f9
2025-11-21T10:54:47.582808901Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Dados do usuário recebidos: admin | RequestId: c797733d-5033-4c9d-99d9-dacc3af748f9
2025-11-21T10:54:47.583050508Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Enviando payload combinado para o serviço Node.js em: http://get-data:8083/process-java-payload | RequestId: c797733d-5033-4c9d-99d9-dacc3af748f9
2025-11-21T10:54:47.603201646Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Resposta do serviço Node.js recebida. Status: 200 OK | RequestId: c797733d-5033-4c9d-99d9-dacc3af748f9
2025-11-21T10:54:47.605806978Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Recebido upload. Título original: Publication title | RequestId: d6a79b28-f9cf-472e-bdf0-a5bf3ca73fef
2025-11-21T10:54:47.609414158Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Metadados da imagem extraídos com sucesso. Tags encontradas: 134 | RequestId: d6a79b28-f9cf-472e-bdf0-a5bf3ca73fef
2025-11-21T10:54:47.610736746Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Buscando dados do usuário em: http://user-auth-service:8080/api/v1/uuid/a3b8d4f6-7e1c-4b9a-9d0f-2c5e1a8b7c6d | RequestId: d6a79b28-f9cf-472e-bdf0-a5bf3ca73fef
2025-11-21T10:54:47.628565566Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Dados do usuário recebidos: admin | RequestId: d6a79b28-f9cf-472e-bdf0-a5bf3ca73fef
2025-11-21T10:54:47.629518555Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Enviando payload combinado para o serviço Node.js em: http://get-data:8083/process-java-payload | RequestId: d6a79b28-f9cf-472e-bdf0-a5bf3ca73fef
2025-11-21T10:54:47.648302775Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Resposta do serviço Node.js recebida. Status: 200 OK | RequestId: d6a79b28-f9cf-472e-bdf0-a5bf3ca73fef
2025-11-21T10:54:47.683853896Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Recebido upload. Título original: Publication title | RequestId: 5fd8463e-973d-4b14-ad57-914f8816f78c
2025-11-21T10:54:47.685676783Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Metadados da imagem extraídos com sucesso. Tags encontradas: 134 | RequestId: 5fd8463e-973d-4b14-ad57-914f8816f78c
2025-11-21T10:54:47.686546063Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Buscando dados do usuário em: http://user-auth-service:8080/api/v1/uuid/a3b8d4f6-7e1c-4b9a-9d0f-2c5e1a8b7c6d | RequestId: 5fd8463e-973d-4b14-ad57-914f8816f78c
2025-11-21T10:54:47.691300844Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Dados do usuário recebidos: admin | RequestId: 5fd8463e-973d-4b14-ad57-914f8816f78c
2025-11-21T10:54:47.691432763Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Enviando payload combinado para o serviço Node.js em: http://get-data:8083/process-java-payload | RequestId: 5fd8463e-973d-4b14-ad57-914f8816f78c
2025-11-21T10:54:47.711592883Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Resposta do serviço Node.js recebida. Status: 200 OK | RequestId: 5fd8463e-973d-4b14-ad57-914f8816f78c
2025-11-21T10:54:48.552153993Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Recebido upload. Título original: Publication title | RequestId: 930fc765-d54c-437c-a472-51414aeba307
2025-11-21T10:54:48.556171929Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Metadados da imagem extraídos com sucesso. Tags encontradas: 134 | RequestId: 930fc765-d54c-437c-a472-51414aeba307
2025-11-21T10:54:48.556187529Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Buscando dados do usuário em: http://user-auth-service:8080/api/v1/uuid/a3b8d4f6-7e1c-4b9a-9d0f-2c5e1a8b7c6d | RequestId: 930fc765-d54c-437c-a472-51414aeba307
2025-11-21T10:54:48.561478565Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Dados do usuário recebidos: admin | RequestId: 930fc765-d54c-437c-a472-51414aeba307
2025-11-21T10:54:48.561494706Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Enviando payload combinado para o serviço Node.js em: http://get-data:8083/process-java-payload | RequestId: 930fc765-d54c-437c-a472-51414aeba307
2025-11-21T10:54:48.585744430Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Resposta do serviço Node.js recebida. Status: 200 OK | RequestId: 930fc765-d54c-437c-a472-51414aeba307
2025-11-21T10:54:48.634601856Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Recebido upload. Título original: Publication title | RequestId: 608c6f48-2487-4c5b-b90c-9a0e6dc62ae4
2025-11-21T10:54:48.635548823Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Metadados da imagem extraídos com sucesso. Tags encontradas: 134 | RequestId: 608c6f48-2487-4c5b-b90c-9a0e6dc62ae4
2025-11-21T10:54:48.635565076Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Buscando dados do usuário em: http://user-auth-service:8080/api/v1/uuid/a3b8d4f6-7e1c-4b9a-9d0f-2c5e1a8b7c6d | RequestId: 608c6f48-2487-4c5b-b90c-9a0e6dc62ae4
2025-11-21T10:54:48.642127895Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Dados do usuário recebidos: admin | RequestId: 608c6f48-2487-4c5b-b90c-9a0e6dc62ae4
2025-11-21T10:54:48.642238014Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Enviando payload combinado para o serviço Node.js em: http://get-data:8083/process-java-payload | RequestId: 608c6f48-2487-4c5b-b90c-9a0e6dc62ae4
2025-11-21T10:54:48.664722493Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Resposta do serviço Node.js recebida. Status: 200 OK | RequestId: 608c6f48-2487-4c5b-b90c-9a0e6dc62ae4
2025-11-21T10:54:49.540519721Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Recebido upload. Título original: Publication title | RequestId: 0acb64a2-6a61-4f16-8eb6-6468e24d4ad5
2025-11-21T10:54:49.542434482Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Metadados da imagem extraídos com sucesso. Tags encontradas: 134 | RequestId: 0acb64a2-6a61-4f16-8eb6-6468e24d4ad5
2025-11-21T10:54:49.542553809Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Buscando dados do usuário em: http://user-auth-service:8080/api/v1/uuid/a3b8d4f6-7e1c-4b9a-9d0f-2c5e1a8b7c6d | RequestId: 0acb64a2-6a61-4f16-8eb6-6468e24d4ad5
2025-11-21T10:54:49.547811955Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Dados do usuário recebidos: admin | RequestId: 0acb64a2-6a61-4f16-8eb6-6468e24d4ad5
2025-11-21T10:54:49.549566763Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Enviando payload combinado para o serviço Node.js em: http://get-data:8083/process-java-payload | RequestId: 0acb64a2-6a61-4f16-8eb6-6468e24d4ad5
2025-11-21T10:54:49.573067308Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Recebido upload. Título original: Publication title | RequestId: 68ce4273-6fa4-4934-a66e-b10135de9ce8
2025-11-21T10:54:49.573089037Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Metadados da imagem extraídos com sucesso. Tags encontradas: 134 | RequestId: 68ce4273-6fa4-4934-a66e-b10135de9ce8
2025-11-21T10:54:49.573092828Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Buscando dados do usuário em: http://user-auth-service:8080/api/v1/uuid/a3b8d4f6-7e1c-4b9a-9d0f-2c5e1a8b7c6d | RequestId: 68ce4273-6fa4-4934-a66e-b10135de9ce8
2025-11-21T10:54:49.580747887Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Dados do usuário recebidos: admin | RequestId: 68ce4273-6fa4-4934-a66e-b10135de9ce8
2025-11-21T10:54:49.580971862Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Enviando payload combinado para o serviço Node.js em: http://get-data:8083/process-java-payload | RequestId: 68ce4273-6fa4-4934-a66e-b10135de9ce8
2025-11-21T10:54:49.586541273Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Resposta do serviço Node.js recebida. Status: 200 OK | RequestId: 0acb64a2-6a61-4f16-8eb6-6468e24d4ad5
2025-11-21T10:54:49.598589219Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Resposta do serviço Node.js recebida. Status: 200 OK | RequestId: 68ce4273-6fa4-4934-a66e-b10135de9ce8
2025-11-21T10:54:49.702316016Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Recebido upload. Título original: Publication title | RequestId: a7dc41a4-d6c8-4df3-bd1c-ea22667108b8
2025-11-21T10:54:49.704045010Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Metadados da imagem extraídos com sucesso. Tags encontradas: 134 | RequestId: a7dc41a4-d6c8-4df3-bd1c-ea22667108b8
2025-11-21T10:54:49.704061432Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Buscando dados do usuário em: http://user-auth-service:8080/api/v1/uuid/a3b8d4f6-7e1c-4b9a-9d0f-2c5e1a8b7c6d | RequestId: a7dc41a4-d6c8-4df3-bd1c-ea22667108b8
2025-11-21T10:54:49.708304997Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Dados do usuário recebidos: admin | RequestId: a7dc41a4-d6c8-4df3-bd1c-ea22667108b8
2025-11-21T10:54:49.708390049Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Enviando payload combinado para o serviço Node.js em: http://get-data:8083/process-java-payload | RequestId: a7dc41a4-d6c8-4df3-bd1c-ea22667108b8
2025-11-21T10:54:49.719475479Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Resposta do serviço Node.js recebida. Status: 200 OK | RequestId: a7dc41a4-d6c8-4df3-bd1c-ea22667108b8
2025-11-21T10:54:50.526519373Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Recebido upload. Título original: Publication title | RequestId: e8d2c2e6-bae0-423c-ab5d-db16e48c9161
2025-11-21T10:54:50.530534241Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Metadados da imagem extraídos com sucesso. Tags encontradas: 134 | RequestId: e8d2c2e6-bae0-423c-ab5d-db16e48c9161
2025-11-21T10:54:50.530742139Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Buscando dados do usuário em: http://user-auth-service:8080/api/v1/uuid/a3b8d4f6-7e1c-4b9a-9d0f-2c5e1a8b7c6d | RequestId: e8d2c2e6-bae0-423c-ab5d-db16e48c9161
2025-11-21T10:54:50.535863129Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Dados do usuário recebidos: admin | RequestId: e8d2c2e6-bae0-423c-ab5d-db16e48c9161
2025-11-21T10:54:50.535935515Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Enviando payload combinado para o serviço Node.js em: http://get-data:8083/process-java-payload | RequestId: e8d2c2e6-bae0-423c-ab5d-db16e48c9161
2025-11-21T10:54:50.565135708Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Resposta do serviço Node.js recebida. Status: 200 OK | RequestId: e8d2c2e6-bae0-423c-ab5d-db16e48c9161
2025-11-21T10:54:50.630726423Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Recebido upload. Título original: Publication title | RequestId: 45c91c5d-a271-4922-85b8-fe3cd9572eee
2025-11-21T10:54:50.632402008Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Metadados da imagem extraídos com sucesso. Tags encontradas: 134 | RequestId: 45c91c5d-a271-4922-85b8-fe3cd9572eee
2025-11-21T10:54:50.632425380Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Buscando dados do usuário em: http://user-auth-service:8080/api/v1/uuid/a3b8d4f6-7e1c-4b9a-9d0f-2c5e1a8b7c6d | RequestId: 45c91c5d-a271-4922-85b8-fe3cd9572eee
2025-11-21T10:54:50.636490881Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Dados do usuário recebidos: admin | RequestId: 45c91c5d-a271-4922-85b8-fe3cd9572eee
2025-11-21T10:54:50.636687077Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Enviando payload combinado para o serviço Node.js em: http://get-data:8083/process-java-payload | RequestId: 45c91c5d-a271-4922-85b8-fe3cd9572eee
2025-11-21T10:54:50.652264508Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Resposta do serviço Node.js recebida. Status: 200 OK | RequestId: 45c91c5d-a271-4922-85b8-fe3cd9572eee
2025-11-21T10:54:51.546538926Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Recebido upload. Título original: Publication title | RequestId: ae6568f7-4b88-4fe7-b8e8-d00f5917af93
2025-11-21T10:54:51.551133775Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Metadados da imagem extraídos com sucesso. Tags encontradas: 134 | RequestId: ae6568f7-4b88-4fe7-b8e8-d00f5917af93
2025-11-21T10:54:51.551256802Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Buscando dados do usuário em: http://user-auth-service:8080/api/v1/uuid/a3b8d4f6-7e1c-4b9a-9d0f-2c5e1a8b7c6d | RequestId: ae6568f7-4b88-4fe7-b8e8-d00f5917af93
2025-11-21T10:54:51.560407837Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Dados do usuário recebidos: admin | RequestId: ae6568f7-4b88-4fe7-b8e8-d00f5917af93
2025-11-21T10:54:51.563419913Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Enviando payload combinado para o serviço Node.js em: http://get-data:8083/process-java-payload | RequestId: ae6568f7-4b88-4fe7-b8e8-d00f5917af93
2025-11-21T10:54:51.576709001Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Recebido upload. Título original: Publication title | RequestId: 252fdc5b-44e2-4986-aee2-cf64c5f95073
2025-11-21T10:54:51.579528428Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Metadados da imagem extraídos com sucesso. Tags encontradas: 134 | RequestId: 252fdc5b-44e2-4986-aee2-cf64c5f95073
2025-11-21T10:54:51.579661191Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Buscando dados do usuário em: http://user-auth-service:8080/api/v1/uuid/a3b8d4f6-7e1c-4b9a-9d0f-2c5e1a8b7c6d | RequestId: 252fdc5b-44e2-4986-aee2-cf64c5f95073
2025-11-21T10:54:51.593891312Z mystack_user-publication-service.1.pl9l3vkhou24@MSVirtualMachine-2    | [Java Service] Dados do usuário recebidos: admin | RequestId: 252fdc5b-44e2-4986-aee2-cf64c5f95073
