vm,timestamp,service,message,requestId
MSVirtualMachine-2,2025-11-21T00:43:13.335405816Z,mystack_get-data,RequestId: ba516fa6-f040-41e2-b3eb-99dddffd5879,ba516fa6-f040-41e2-b3eb-99dddffd5879
MSVirtualMachine-2,2025-11-21T00:43:13.419636123Z,mystack_get-data,RequestId: ba516fa6-f040-41e2-b3eb-99dddffd5879,ba516fa6-f040-41e2-b3eb-99dddffd5879
MSVirtualMachine-1,,mystack_optimize-data,regeshengen@MSVirtualMachine-1:~$ sudo docker service logs --since 5m --timestamps mystack_optimize-data,
MSVirtualMachine-1,2025-11-21T00:43:13.362523951Z,mystack_optimize-data,RequestId: ba516fa6-f040-41e2-b3eb-99dddffd5879,ba516fa6-f040-41e2-b3eb-99dddffd5879
MSVirtualMachine-1,2025-11-21T00:43:13.363159067Z,mystack_optimize-data,[Service 2] Padronização completa. Enviando documento final para o serviço de upload...,
MSVirtualMachine-1,2025-11-21T00:43:13.407163892Z,mystack_optimize-data,RequestId: ba516fa6-f040-41e2-b3eb-99dddffd5879,ba516fa6-f040-41e2-b3eb-99dddffd5879
MSVirtualMachine-1,,mystack_upload-data,regeshengen@MSVirtualMachine-1:~$ sudo docker service logs --since 5m --timestamps mystack_upload-data,
MSVirtualMachine-1,2025-11-21T00:43:13.392781525Z,mystack_upload-data,RequestId: ba516fa6-f040-41e2-b3eb-99dddffd5879,ba516fa6-f040-41e2-b3eb-99dddffd5879
MSVirtualMachine-1,2025-11-21T00:43:13.397514246Z,mystack_upload-data,RequestId: ba516fa6-f040-41e2-b3eb-99dddffd5879,ba516fa6-f040-41e2-b3eb-99dddffd5879
MSVirtualMachine-1,,mystack_mongo,regeshengen@MSVirtualMachine-1:~$ sudo docker service logs --since 5m --timestamps mystack_mongo,
MSVirtualMachine-1,2025-11-21T00:41:11.023680290Z,mystack_mongo,"{""t"":{""$date"":""2025-11-21T00:41:11.023+00:00""},""s"":""I"",  ""c"":""WTCHKPT"",  ""id"":22430,   ""ctx"":""Checkpointer"",""msg"":""WiredTiger message"",""attr"":{""message"":{""ts_sec"":1763685671,""ts_usec"":23416,""thread"":""1:0x7c15f21516c0"",""session_name"":""WT_SESSION.checkpoint"",""category"":""WT_VERB_CHECKPOINT_PROGRESS"",""log_id"":1000000,""category_id"":7,""verbose_level"":""INFO"",""verbose_level_id"":0,""msg"":""saving checkpoint snapshot min: 8, snapshot max: 8 snapshot count: 0, oldest timestamp: (0, 0) , meta checkpoint timestamp: (0, 0) base write gen: 8275""}}}",
MSVirtualMachine-1,2025-11-21T00:42:11.067250373Z,mystack_mongo,"{""t"":{""$date"":""2025-11-21T00:42:11.066+00:00""},""s"":""I"",  ""c"":""WTCHKPT"",  ""id"":22430,   ""ctx"":""Checkpointer"",""msg"":""WiredTiger message"",""attr"":{""message"":{""ts_sec"":1763685731,""ts_usec"":66842,""thread"":""1:0x7c15f21516c0"",""session_name"":""WT_SESSION.checkpoint"",""category"":""WT_VERB_CHECKPOINT_PROGRESS"",""log_id"":1000000,""category_id"":7,""verbose_level"":""INFO"",""verbose_level_id"":0,""msg"":""saving checkpoint snapshot min: 10, snapshot max: 10 snapshot count: 0, oldest timestamp: (0, 0) , meta checkpoint timestamp: (0, 0) base write gen: 8275""}}}",
MSVirtualMachine-1,2025-11-21T00:43:11.112225616Z,mystack_mongo,"{""t"":{""$date"":""2025-11-21T00:43:11.111+00:00""},""s"":""I"",  ""c"":""WTCHKPT"",  ""id"":22430,   ""ctx"":""Checkpointer"",""msg"":""WiredTiger message"",""attr"":{""message"":{""ts_sec"":1763685791,""ts_usec"":111902,""thread"":""1:0x7c15f21516c0"",""session_name"":""WT_SESSION.checkpoint"",""category"":""WT_VERB_CHECKPOINT_PROGRESS"",""log_id"":1000000,""category_id"":7,""verbose_level"":""INFO"",""verbose_level_id"":0,""msg"":""saving checkpoint snapshot min: 12, snapshot max: 12 snapshot count: 0, oldest timestamp: (0, 0) , meta checkpoint timestamp: (0, 0) base write gen: 8275""}}}",
MSVirtualMachine-1,2025-11-21T00:44:11.164959121Z,mystack_mongo,"{""t"":{""$date"":""2025-11-21T00:44:11.164+00:00""},""s"":""I"",  ""c"":""WTCHKPT"",  ""id"":22430,   ""ctx"":""Checkpointer"",""msg"":""WiredTiger message"",""attr"":{""message"":{""ts_sec"":1763685851,""ts_usec"":164689,""thread"":""1:0x7c15f21516c0"",""session_name"":""WT_SESSION.checkpoint"",""category"":""WT_VERB_CHECKPOINT_PROGRESS"",""log_id"":1000000,""category_id"":7,""verbose_level"":""INFO"",""verbose_level_id"":0,""msg"":""saving checkpoint snapshot min: 15, snapshot max: 15 snapshot count: 0, oldest timestamp: (0, 0) , meta checkpoint timestamp: (0, 0) base write gen: 8275""}}}",
MSVirtualMachine-1,2025-11-21T00:45:11.198294266Z,mystack_mongo,"{""t"":{""$date"":""2025-11-21T00:45:11.198+00:00""},""s"":""I"",  ""c"":""WTCHKPT"",  ""id"":22430,   ""ctx"":""Checkpointer"",""msg"":""WiredTiger message"",""attr"":{""message"":{""ts_sec"":1763685911,""ts_usec"":197963,""thread"":""1:0x7c15f21516c0"",""session_name"":""WT_SESSION.checkpoint"",""category"":""WT_VERB_CHECKPOINT_PROGRESS"",""log_id"":1000000,""category_id"":7,""verbose_level"":""INFO"",""verbose_level_id"":0,""msg"":""saving checkpoint snapshot min: 16, snapshot max: 16 snapshot count: 0, oldest timestamp: (0, 0) , meta checkpoint timestamp: (0, 0) base write gen: 8275""}}}",
MSVirtualMachine-2,2025-11-21T00:40:29.923241175Z,mystack_mongo,"{""t"":{""$date"":""2025-11-21T00:40:29.923+00:00""},""s"":""I"",  ""c"":""WTCHKPT"",  ""id"":22430,   ""ctx"":""Checkpointer"",""msg"":""WiredTiger message"",""attr"":{""message"":{""ts_sec"":1763685629,""ts_usec"":922975,""thread"":""1:0x71a52fac76c0"",""session_name"":""WT_SESSION.checkpoint"",""category"":""WT_VERB_CHECKPOINT_PROGRESS"",""log_id"":1000000,""category_id"":7,""verbose_level"":""INFO"",""verbose_level_id"":0,""msg"":""saving checkpoint snapshot min: 6, snapshot max: 6 snapshot count: 0, oldest timestamp: (0, 0) , meta checkpoint timestamp: (0, 0) base write gen: 4042""}}}",
MSVirtualMachine-2,2025-11-21T00:41:29.942750061Z,mystack_mongo,"{""t"":{""$date"":""2025-11-21T00:41:29.942+00:00""},""s"":""I"",  ""c"":""WTCHKPT"",  ""id"":22430,   ""ctx"":""Checkpointer"",""msg"":""WiredTiger message"",""attr"":{""message"":{""ts_sec"":1763685689,""ts_usec"":942549,""thread"":""1:0x71a52fac76c0"",""session_name"":""WT_SESSION.checkpoint"",""category"":""WT_VERB_CHECKPOINT_PROGRESS"",""log_id"":1000000,""category_id"":7,""verbose_level"":""INFO"",""verbose_level_id"":0,""msg"":""saving checkpoint snapshot min: 7, snapshot max: 7 snapshot count: 0, oldest timestamp: (0, 0) , meta checkpoint timestamp: (0, 0) base write gen: 4042""}}}",
MSVirtualMachine-2,2025-11-21T00:42:29.966480252Z,mystack_mongo,"{""t"":{""$date"":""2025-11-21T00:42:29.966+00:00""},""s"":""I"",  ""c"":""WTCHKPT"",  ""id"":22430,   ""ctx"":""Checkpointer"",""msg"":""WiredTiger message"",""attr"":{""message"":{""ts_sec"":1763685749,""ts_usec"":966221,""thread"":""1:0x71a52fac76c0"",""session_name"":""WT_SESSION.checkpoint"",""category"":""WT_VERB_CHECKPOINT_PROGRESS"",""log_id"":1000000,""category_id"":7,""verbose_level"":""INFO"",""verbose_level_id"":0,""msg"":""saving checkpoint snapshot min: 8, snapshot max: 8 snapshot count: 0, oldest timestamp: (0, 0) , meta checkpoint timestamp: (0, 0) base write gen: 4042""}}}",
MSVirtualMachine-2,2025-11-21T00:43:29.986112452Z,mystack_mongo,"{""t"":{""$date"":""2025-11-21T00:43:29.985+00:00""},""s"":""I"",  ""c"":""WTCHKPT"",  ""id"":22430,   ""ctx"":""Checkpointer"",""msg"":""WiredTiger message"",""attr"":{""message"":{""ts_sec"":1763685809,""ts_usec"":985896,""thread"":""1:0x71a52fac76c0"",""session_name"":""WT_SESSION.checkpoint"",""category"":""WT_VERB_CHECKPOINT_PROGRESS"",""log_id"":1000000,""category_id"":7,""verbose_level"":""INFO"",""verbose_level_id"":0,""msg"":""saving checkpoint snapshot min: 9, snapshot max: 9 snapshot count: 0, oldest timestamp: (0, 0) , meta checkpoint timestamp: (0, 0) base write gen: 4042""}}}",
MSVirtualMachine-2,2025-11-21T00:44:30.004946077Z,mystack_mongo,"{""t"":{""$date"":""2025-11-21T00:44:30.004+00:00""},""s"":""I"",  ""c"":""WTCHKPT"",  ""id"":22430,   ""ctx"":""Checkpointer"",""msg"":""WiredTiger message"",""attr"":{""message"":{""ts_sec"":1763685870,""ts_usec"":4628,""thread"":""1:0x71a52fac76c0"",""session_name"":""WT_SESSION.checkpoint"",""category"":""WT_VERB_CHECKPOINT_PROGRESS"",""log_id"":1000000,""category_id"":7,""verbose_level"":""INFO"",""verbose_level_id"":0,""msg"":""saving checkpoint snapshot min: 10, snapshot max: 10 snapshot count: 0, oldest timestamp: (0, 0) , meta checkpoint timestamp: (0, 0) base write gen: 4042""}}}",
MSVirtualMachine-1,,,regeshengen@MSVirtualMachine-1:~$,
